row,tag_name,article_id,source_feed_name,load_date,load_datetime,feed_name,headline,article_body,author_name,source_unique_id,source_type_name,channel_name,genre,publisher_name,publication_name,publisher_site_url,published_datetime,article_url,region,subregion,country,state,iso_language_code,circulation_size,page,sentiment_score,legacy_score,sentiment_band,sentiment_Correct,External_Strong_Pos,External_Pos,External_Neutral,External_Neg,External_Strong_Neg,Irrelevant,Passing_Mention,Comment,hit_strength,relevance,importance,vipr_weight,vipr_score
0,Aldi,8990034683,social-misc,2021-07-08,2021-07-08 16:14:05,moreover-social,"Blue Jays (44-40) @ Orioles (28-58), 7:05 pm"," Baltimore Orioles vs. Toronto Blue Jays, at Oriole Park at Camden Yards, July 8, 2021 Matchups, Preview Personalize your MLB.TV watching experience with the Baseball-Reference Stream Finder Toronto Blue Jays Team Summary	Team Page 2021 Toronto Blue Jays Record 44-40 Manager Charlie Montoyo Game # 85 On This Date 22-13 Standing 3rd (8.0 GB) Links Schedule / Lineups / Orders Splits Bat / Pitch Gamelogs Bat / Pitch Split Records Last 10 6-4 Last 20 11-9 Last 30 15-15 Home 19-20 Away 25-20 Extra Innings 2-5 vs. RHP 35-27 vs. LHP 9-13 1-Run Games 6-10 vs. East 20-20 vs. Central 4-6 vs. West 7-12 Inter-League 13-2 TOR Last 10 Games Alek Manoah (#6, 23, RHP, 2-0, 2.70) Baltimore Orioles Team Summary	Team Page 2021 Baltimore Orioles Record 28-58 Manager Brandon Hyde Game # 87 On This Date 49-49 Standing 5th (25.0 GB) Links Schedule / Lineups / Orders Splits Bat / Pitch Gamelogs Bat / Pitch Split Records Last 10 4-6 Last 20 6-14 Last 30 9-21 Home 13-27 Away 15-31 Extra Innings 3-4 vs. RHP 18-38 vs. LHP 10-20 1-Run Games 5-14 vs. East 11-24 vs. Central 4-13 vs. West 11-14 Inter-League 2-7 BAL Last 10 Games Keegan Akin (#45, 26, LHP, 0-4, 7.46) Season Series All times ET DateWinnerLoserFri, Jun 18, 2021@BAL7 TOR1 Sat, Jun 19, 2021 TOR10@BAL7 Sun, Jun 20, 2021 TOR7@BAL4 Thu, Jun 24, 2021@TOR9 BAL0 Fri, Jun 25, 2021 BAL6@TOR5(10) Sat, Jun 26, 2021@TOR12 BAL4 Sun, Jun 27, 2021@TOR5 BAL2 Tue, Jul 06, 2021@BAL7 TOR5 Wed, Jul 07, 2021 TOR10@BAL2 DateAwayHomeTimeThu, Jul 08, 2021TOR@BAL7:05pm Mon, Aug 30, 2021BAL@TOR7:07pm Tue, Aug 31, 2021BAL@TOR7:07pm Wed, Sep 01, 2021BAL@TOR7:07pm Fri, Sep 10, 2021TOR@BAL7:05pm Sat, Sep 11, 2021TOR@BAL7:05pm Sun, Sep 12, 2021TOR@BAL1:05pm Fri, Oct 01, 2021BAL@TOR7:07pm Sat, Oct 02, 2021BAL@TOR3:07pm Sun, Oct 03, 2021BAL@TOR3:07pm Last 10 games head-to-head Become a Stathead & surf this site ad-free. Blue Jays Batters (5.21 RS/G) vs. Orioles Pitchers (5.52 RA/G) OPS ranges: bad - ≤.650; avg: .750; good: ≥.850 Blue Jays Batters (5.21 RS/G) vs. Orioles Pitchers (5.52 RA/G) Table Batters\Pitchers 45. Akin* 51. Fry* 59. Lowther* 35. Plutko 66. Scott* 54. Sulser 55. Tate 62. Valdez 68. Wells Entries are PA/OPSLinks G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB 11. Bichette G  ·   S  ·   vP 5/1.200 2/.500 1/.000 3/1.000 2/1.000 3/2.000 3/.000 2/3.500 3/.666 8. Biggio* G  ·   S  ·   vP 4/.250 11/1.636 1/.000 3/.000 7/.286 3/.333 7/1.262 3/.666 2/.000 3. Davis G  ·   S  ·   vP 1/ 2/.000 1/.000 ··· ··· 2/.000 1/ ··· ··· 5. Espinal G  ·   S  ·   vP 3/.666 2/2.000 1/2.000 1/ 3/.666 ··· 2/.000 1/.000 ··· 15. Grichuk G  ·   S  ·   vP 6/.666 6/.333 2/.500 6/1.666 2/1.000 3/2.667 9/1.111 2/.000 4/1.250 27. Guerrero G  ·   S  ·   vP 7/1.762 4/.000 ··· 4/1.750 2/2.500 2/.500 8/1.625 5/.200 3/1.000 13. Gurriel G  ·   S  ·   vP 6/1.833 8/1.000 1/ 10/.200 3/.000 1/.000 8/.500 2/2.500 1/5.000 37. Hernandez G  ·   S  ·   vP 4/2.000 10/1.225 2/1.500 6/1.000 7/.572 2/1.000 10/.200 3/.000 ··· 9. Jansen G  ·   S  ·   vP 3/.667 7/.572 1/ 2/.000 1/3.000 3/.500 4/.000 3/.666 ··· 7. McGuire* G  ·   S  ·   vP 2/.000 5/.400 ··· 3/.666 2/.500 1/ 4/1.000 1/3.000 2/1.000 10. Semien G  ·   S  ·   vP 3/1.000 4/1.500 1/.000 5/.600 1/.000 ··· 3/1.000 5/.400 3/.666 4. Springer G  ·   S  ·   vP 2/.000 ··· ··· 1/.000 2/.000 ··· 2/1.000 3/.666 ··· * - bats left-handed, # - bats both, else - bats right, ? - unknown, for minors bold indicates they appeared in majors or are a HOFer TOR Batters TOR Batters Table BatterLinksPABAOBPSLGOPSPA vRHOPS vRH PA vLHOPS vLH Rd OPSPA Last 28dOPS Last 28dSBCSHRE 11. Bichette G ·  S ·  vP 374 .295 .345 .488 .833 287 .788 87 .983 .776 114 .919 12 0 16 15 8. Biggio* G ·  S ·  vP 240 .233 .336 .381 .717 182 .777 58 .536 .765 89 .864 2 1 6 8 3. Davis G ·  S ·  vP 85 .143 .282 .200 .482 50 .400 35 .611 .580 7 .629 4 1 1 0 5. Espinal G ·  S ·  vP 111 .311 .360 .408 .768 51 .861 60 .695 .716 38 1.159 2 1 1 4 15. Grichuk G ·  S ·  vP 335 .263 .293 .469 .761 253 .712 82 .912 .786 99 .617 0 3 16 0 27. Guerrero G ·  S ·  vP 362 .341 .439 .679 1.118 274 1.154 88 .985 .970 111 1.181 2 1 28 4 13. Gurriel G ·  S ·  vP 301 .267 .287 .428 .715 209 .739 92 .660 .639 88 .848 1 2 10 2 37. Hernandez G ·  S ·  vP 281 .297 .338 .479 .817 215 .748 66 1.042 .845 99 .828 5 3 11 3 9. Jansen G ·  S ·  vP 129 .167 .258 .281 .539 84 .676 45 .277 .511 7 .762 0 0 3 2 7. McGuire* G ·  S ·  vP 112 .279 .324 .375 .699 93 .777 19 .325 .856 64 .835 0 0 1 0 10. Semien G ·  S ·  vP 382 .282 .348 .532 .880 278 .889 104 .857 .825 117 .891 10 1 21 4 4. Springer G ·  S ·  vP 73 .213 .333 .475 .809 46 .912 27 .626 .192 55 .780 1 0 5 1 TOTAL .267 .329 .454 .784 .791 .764 .744 .840 39 13 128 55 * - bats left-handed, # - bats both, else - bats right, ? - unknown, for minors bold indicates they appeared in majors or are a HOFer BAL Pitchers BAL Pitchers Table PitcherLinksUsageIPERAK/9BFBAOPSBF vRHOPS vRH BF vLHOPS vLH Rd OPSBF Last 28dOPS Last 28dHRSBCS 45. Akin* G ·  S ·  vP ·····X·····X·· 41.0 7.46 8.3 186 .315 .895 131 .866 55 .962 .720 103 1.115 9 0 1 73. Eshelman G ·  S ·  vP ···X·····X···· 16.1 7.16 2.8 76 .329 .940 51 .985 25 .836 .820 76 .940 4 0 0 51. Fry* G ·  S ·  vP o····o·X·X··oX 32.0 3.66 11.8 136 .209 .536 83 .539 53 .531 .550 46 .683 0 3 0 32. Harvey G ·  S ·  vP X······X····X· 76.0 7.70 7.2 366 .322 .892 214 .948 152 .812 .978 107 .887 12 12 1 48. Lopez G ·  S ·  vP ····X·····X··· 80.2 6.02 8.6 364 .288 .848 213 .858 151 .835 .812 118 .976 14 1 2 59. Lowther* G ·  S ·  vP X··X·········· 8.1 10.80 11.9 44 .342 1.011 33 .924 11 1.255 1.079 15 .673 2 0 0 35. Plutko G ·  S ·  vP X···X···Xo···X 45.0 5.00 7.4 196 .266 .852 129 .801 67 .947 .978 60 .810 10 0 1 66. Scott* G ·  S ·  vP ·X·X·o·X·X··o· 34.0 2.91 13.0 150 .182 .583 97 .536 53 .670 .610 43 .501 2 0 0 54. Sulser G ·  S ·  vP ···X···X·X··o· 31.0 2.61 12.8 128 .211 .605 68 .717 60 .476 .382 42 .746 2 1 0 55. Tate G ·  S ·  vP ·X···X··X·X·X· 35.2 4.29 7.8 148 .227 .675 101 .682 47 .661 .719 72 .609 4 2 1 62. Valdez G ·  S ·  vP X············· 27.2 6.18 9.8 129 .325 .831 80 .941 49 .642 .875 22 1.255 3 0 0 80. Watkins G ·  S ·  vP ·X···o········ 6.0 1.50 3.0 23 .158 .419 19 .516 4 .000 .488 23 .419 0 0 0 68. Wells G ·  S ·  vP ·o·X·X···oX··· 39.2 3.86 11.1 156 .205 .642 101 .709 55 .516 .706 47 .553 7 0 0 TOTAL 5.53 8.7 .269 .795 .841 .844 130 26 14 * - throws left-handed, # - throws both, else - throws right, ? - unknown, for minors bold indicates they appeared in majors or are a HOFer Orioles Batters (4.13 RS/G) vs. Blue Jays Pitchers (4.27 RA/G) OPS ranges: bad - ≤.650; avg: .750; good: ≥.850 Orioles Batters (4.13 RS/G) vs. Blue Jays Pitchers (4.27 RA/G) Table Batters\Pitchers 6. Manoah 23. Barnes 63. Castro 90. Cimber 41. Dolis 47. Kay* 58. Mayza* 33. Richards 68. Romano 52. Saucedo* Entries are PA/OPSLinks G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB G  ·   S  ·   vB 82. Gutierrez G  ·   S  ·   vP ··· ··· ··· ··· 1/ ··· ··· ··· ··· ··· 21. Hays G  ·   S  ·   vP 3/.333 3/.666 3/.000 1/.000 1/.000 5/.650 ··· 2/.000 3/2.334 1/3.000 75. Leyba# G  ·   S  ·   vP ··· ··· 2/.000 ··· 1/.000 1/2.000 ··· ··· ··· 1/.000 16. Mancini G  ·   S  ·   vP 5/.200 4/.500 2/.000 2/1.000 ··· 7/1.428 5/.400 7/.286 4/.833 ··· 65. McKenna G  ·   S  ·   vP ··· ··· ··· ··· ··· 1/.000 ··· 1/.000 1/.000 ··· 6. Mountcastle G  ·   S  ·   vP 5/3.050 4/.833 ··· 1/.000 1/.000 5/2.300 ··· 6/1.100 1/2.000 ··· 31. Mullins* G  ·   S  ·   vP 5/1.400 ··· 1/ 1/ 2/2.000 6/1.500 3/.666 5/1.550 3/1.000 2/.000 25. Santander# G  ·   S  ·   vP 2/.000 5/.600 ··· ··· 2/.500 6/.000 4/.833 10/.422 4/1.250 1/2.000 28. Severino G  ·   S  ·   vP 2/.000 2/.000 ··· 2/.000 2/1.000 2/1.000 1/.000 3/.666 3/.000 2/.500 24. Stewart* G  ·   S  ·   vP 5/1.400 1/.000 ··· 1/.000 1/.000 1/.000 ··· 6/.733 1/.000 ··· 29. Urias G  ·   S  ·   vP ··· 1/2.000 ··· ··· ··· 1/.000 ··· 1/.000 1/.000 ··· 11. Valaika G  ·   S  ·   vP ··· 1/.000 ··· 2/1.000 1/.000 3/.666 2/.000 4/.750 2/.500 2/1.000 61. Wynns G  ·   S  ·   vP 1/.000 ··· ··· ··· ··· 5/.400 ··· 2/1.000 1/.000 ··· * - bats left-handed, # - bats both, else - bats right, ? - unknown, for minors bold indicates they appeared in majors or are a HOFer BAL Batters BAL Batters Table BatterLinksPABAOBPSLGOPSPA vRHOPS vRH PA vLHOPS vLH Hm OPSPA Last 28dOPS Last 28dSBCSHRE 82. Gutierrez G ·  S ·  vP 143 .215 .259 .296 .555 109 .566 34 .518 .694 61 .575 0 1 1 9 21. Hays G ·  S ·  vP 230 .251 .303 .431 .734 152 .580 78 1.034 .782 93 .677 1 0 8 1 75. Leyba# G ·  S ·  vP 61 .127 .213 .182 .395 45 .402 16 .375 .340 37 .600 0 0 1 0 16. Mancini G ·  S ·  vP 352 .255 .332 .452 .785 235 .717 117 .922 .887 101 .665 0 0 15 1 65. McKenna G ·  S ·  vP 71 .177 .282 .226 .507 40 .586 31 .406 .624 24 .393 1 0 0 1 6. Mountcastle G ·  S ·  vP 319 .257 .301 .453 .754 221 .725 98 .819 .905 101 .835 3 2 14 2 31. Mullins* G ·  S ·  vP 366 .316 .384 .549 .933 247 .966 119 .866 1.049 102 .945 15 5 16 1 25. Santander# G ·  S ·  vP 216 .236 .279 .397 .676 152 .671 64 .690 .641 78 .563 0 1 6 1 28. Severino G ·  S ·  vP 216 .229 .310 .333 .644 136 .579 80 .751 .730 59 .685 0 0 4 1 24. Stewart* G ·  S ·  vP 203 .210 .315 .364 .679 166 .714 37 .533 .706 45 .513 0 0 7 4 29. Urias G ·  S ·  vP 101 .278 .356 .433 .790 56 1.000 45 .535 .686 37 .921 0 1 3 6 11. Valaika G ·  S ·  vP 157 .204 .269 .261 .530 92 .433 65 .668 .485 67 .551 1 1 1 1 61. Wynns G ·  S ·  vP 48 .174 .208 .326 .534 34 .426 14 .786 .367 32 .683 0 0 2 1 TOTAL .238 .303 .396 .699 .666 .774 .745 .674 26 10 98 41 * - bats left-handed, # - bats both, else - bats right, ? - unknown, for minors bold indicates they appeared in majors or are a HOFer TOR Pitchers TOR Pitchers Table PitcherLinksUsageIPERAK/9BFBAOPSBF vRHOPS vRH BF vLHOPS vLH Hm OPSBF Last 28dOPS Last 28dHRSBCS 6. Manoah G ·  S ·  vP ·····X······X· 36.2 2.70 10.6 148 .187 .637 75 .507 73 .770 .651 87 .599 7 0 0 23. Barnes G ·  S ·  vP ·X····X·X··X·X 24.2 4.74 9.5 103 .234 .762 63 .903 40 .547 .773 27 .796 6 1 1 63. Castro G ·  S ·  vP ·X···X····o··o 20.0 4.50 12.6 87 .224 .718 57 .701 30 .748 .398 34 1.092 3 1 0 90. Cimber G ·  S ·  vP ···oX·X···o··X 37.2 2.63 5.5 152 .235 .625 93 .626 59 .622 .624 32 .325 0 1 1 41. Dolis G ·  S ·  vP X··X·········· 22.1 6.04 11.3 107 .221 .723 67 .694 40 .769 .767 20 1.350 2 4 0 47. Kay* G ·  S ·  vP X······X·····X 31.2 4.55 10.8 140 .266 .818 98 .638 42 1.239 1.105 59 .663 5 0 2 22. Matz* G ·  S ·  vP ·X·····X······ 76.1 4.72 9.7 334 .273 .777 250 .790 84 .740 .661 56 .850 12 1 1 58. Mayza* G ·  S ·  vP o···X···o·o·o· 26.1 4.44 9.2 109 .257 .672 63 .775 46 .527 .618 31 .400 2 3 0 38. Ray* G ·  S ·  vP ···X····X····· 93.2 3.36 11.4 383 .227 .719 303 .750 80 .606 .722 120 .671 20 11 2 33. Richards G ·  S ·  vP o···o··X··o·X· 32.2 3.58 11.6 132 .202 .653 71 .780 61 .497 .434 58 .538 5 0 1 68. Romano G ·  S ·  vP ····X··X··X·X· 30.2 1.76 11.2 126 .173 .505 81 .543 45 .440 .470 41 .590 0 7 1 99. Ryu* G ·  S ·  vP X·····X····X·· 98.2 3.56 7.4 402 .245 .705 321 .713 81 .675 .653 143 .750 14 0 1 52. Saucedo* G ·  S ·  vP ·X·o··ooo···oX 5.2 1.59 7.9 22 .158 .438 12 .861 10 .000 .833 22 .438 0 0 0 48. Stripling G ·  S ·  vP ····X·····X··· 71.0 4.06 9.3 298 .238 .728 192 .801 106 .590 .721 117 .558 13 3 1 TOTAL 3.97 9.5 .236 .722 .694 .696 114 42 9 * - throws left-handed, # - throws both, else - throws right, ? - unknown, for minors bold indicates they appeared in majors or are a HOFer Explanation and Key",,1226007080304,Social Comments,Social,,,Baseball-Reference.com Previews,https://www.baseball-reference.com/previews/,2021-07-08 00:00:00,http://ct.moreover.com/?a=45341148247&p=1a1&v=1&x=EW0AoKL5D3ECiLOF0VtcHQ,,,Other / Unknown,,en,1000,,0,5,Neutral,1,,,1,,,1,,Company not even mentionated,3,100,0.5,11,72.8345237791561
0,Aldi,8990191282,social-twitter,2021-07-08,2021-07-08 16:25:31,twitter,@tomdoorley @Aldi_Ireland Thank you my lovely 🥰, @tomdoorley @Aldi_Ireland Thank you my lovely 🥰,elizaja71705453,1413172382429327373,Twitter,Social,,,Twitter,,2021-07-08 16:25:26,https://twitter.com/elizaja71705453/status/1413172382429327373,,,Cuba,,en,202,,59,8,Positive,0,,,1,,,,,Costumer's Interaction,2,100,0.1,0.66,11.7882992163712
0,Aldi,8990408530,social-twitter,2021-07-08,2021-07-08 16:42:08,twitter,Aldi is officially the UK's cheapest supermarket - but only just beats Lidl https://t.co/jH45AoTFAm https://t.co/zpcjYwkZGG, Aldi is officially the UK's cheapest supermarket - but only just beats Lidl https://t.co/jH45AoTFAm https://t.co/zpcjYwkZGG,MirrorMoney,1413176564473335810,Twitter,Social,,,Twitter,,2021-07-08 16:42:03,https://twitter.com/MirrorMoney/status/1413176564473335810,,,United Kingdom,,en,13614,,29,7,Positive,1,,1,,,,,,,2,50,0.25,2.75,26.7889527826255
0,Aldi,8990598706,social-twitter,2021-07-08,2021-07-08 16:59:30,twitter,@pourmeavino What’s that? a Beef Pot Noodle and a tin of Sardines (totalling £0.97 in Aldi btw), @pourmeavino What’s that? a Beef Pot Noodle and a tin of Sardines (totalling £0.97 in Aldi btw),neilpired,1413180937236586496,Twitter,Social,,,Twitter,,2021-07-08 16:59:25,https://twitter.com/neilpired/status/1413180937236586496,,,Timor-Leste,,en,363,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8990759936,social-twitter,2021-07-08,2021-07-08 17:13:21,twitter,@tomdoorley @Aldi_Ireland I adore @Aldi_Ireland #VinhoVerde from #MimiMoutinho. It transports me back to lazy after… https://t.co/2a4XJzCzMR," @tomdoorley @Aldi_Ireland I adore @Aldi_Ireland #VinhoVerde from #MimiMoutinho. It transports me back to lazy afternoons in Lisbon, and because it's only 11% vol, I don't have to worry about the after effects of a couple of glasses! #StaycationWine #TravelInAGlass #AldiWineClinic #LoveGreenWine",CathLynch,1413184421654581253,Twitter,Social,,,Twitter,,2021-07-08 17:13:16,https://twitter.com/CathLynch/status/1413184421654581253,,,Other / Unknown,,en,679,,-11,5,Neutral,1,,,1,,,,,,3,100,0.1,1.21,7.26630122354475
0,Aldi,8990921170,social-twitter,2021-07-08,2021-07-08 17:28:42,twitter,@MarieMomTom @donaloshea58 @Aldi_Ireland @cliodhnacal Ooh… interesting question! Aerating all wines releases more o… https://t.co/znrVNifJLD, @MarieMomTom @donaloshea58 @Aldi_Ireland @cliodhnacal Ooh… interesting question! Aerating all wines releases more of the aromatic compounds but I’ve never heard of it being done with a sparkler. No reason why not though… #AldiWineClinic,tomdoorley,1413188284315017217,Twitter,Social,,,Twitter,,2021-07-08 17:28:37,https://twitter.com/tomdoorley/status/1413188284315017217,,,Cape Verde,,en,33370,,0,5,Neutral,1,,,1,,,,,,3,100,0.25,5.5,36.417261889578
0,Aldi,8991064163,social-twitter,2021-07-08,2021-07-08 17:41:20,twitter,"@tomdoorley @Aldi_Ireland Two of my favourite wines -from a flavour profile point of  view ,not brand name are McGu… https://t.co/Faia74W8dm"," @tomdoorley @Aldi_Ireland Two of my favourite wines -from a flavour profile point of  view ,not brand name are McGuigan Special merlot and a  Robertson ruby cabernet , prior to this I had been mixing red wine with coke to make it palatable!?...",Div_by_zer0,1413191461546467328,Twitter,Social,,,Twitter,,2021-07-08 17:41:14,https://twitter.com/Div_by_zer0/status/1413191461546467328,,,Other / Unknown,,en,93,,23,7,Positive,0,,,1,,,,,Costumer's Interaction,3,100,0.1,1.21,10.7046600210342
0,Aldi,8991195382,social-twitter,2021-07-08,2021-07-08 17:51:07,twitter,When are you going to start accepting Bitcoin for your goods? @AldiUK @LidlGB @Tesco @sainsburys @asda @Morrisons @coopuk @Ocado, When are you going to start accepting Bitcoin for your goods? @AldiUK @LidlGB @Tesco @sainsburys @asda @Morrisons @coopuk @Ocado,ReporterJt,1413193926857707521,Twitter,Social,,,Twitter,,2021-07-08 17:51:02,https://twitter.com/ReporterJt/status/1413193926857707521,,,Other / Unknown,,en,1,,0,5,Neutral,1,,,1,,,,,,2,6.66666666666667,0.1,0.66,4.37007142674937
0,Aldi,8991397360,social-twitter,2021-07-08,2021-07-08 18:06:21,twitter,RT @Iromg: Get on the summer drinks, At 12.45pm with @Iromg on @talkRADIO. English drinks to toast the win! @vinesack @AldiUK @MasterOfMalt @KingscoteEstate #thursdayclub #thursdayclub #englandvdenmark #engvitaly https://t.co/I6ekbtpwB8,SHollemans,1413197759960731650,Twitter,Social,,,Twitter,,2021-07-08 18:06:16,https://twitter.com/SHollemans/status/1413197759960731650,,,Netherlands,,en,386,,24,7,Positive,0,,,1,,,,,Normal promotion,1,100,0.1,0.22,1.97660050409906
0,Aldi,8991570240,regionals-web,2021-07-08,2021-07-08 18:20:26,opoint,Lidl responds after empty shelves spotted in its supermarkets nationally," LIDL has said empty shelves at some of its stores nationally are down to 'disruptions to supply chain networks'.   Shoppers nationally had noticed German discount supermarket shelves emptier than usual, taking pictures of the clear gaps on the shelves.   And supermarkets including Morrisons, Tesco and Aldi, are also rumoured to be having issues.   There has been a variety of explanations for the shortage on the shelves, including Brexit and coronavirus, but it is understand a lack of lorry drivers is the main cause of the issues.   In a statement issued due to the problems nationally Aldi said: ""Unfortunately, like a number of other retailers, the availability of some products has been impacted by the current disruptions to supply chain networks.   ""We apologise for any inconvenience this may cause and are doing all we can to resolve the issues as soon as possible and to minimise any impact to our customers.""   In March 2020, at the start of the pandemic, there was an appeal to shoppers in Worcester to not bulk or ‘panic' buy as empty shelves appeared in supermarkets then. The most popular items that were difficult to get hold of at the time included toilet roll, bread, handwash and soap.   Last month we reported on industry experts warning empty shelves was 'inevitable' due to staff shortages across low-paying sectors including harvesting, manufacturing, and in particular a chronic lack of drivers.   ""The real crisis for food supplies starts now,” said Shane Brennan, chief executive officer of the Cold Chain Federation when speaking to the Guardian.   He said that while he was typically wary of empty shelf warnings, “this time definitely feels different”.   Trade website The Grocer also reported that trade bodies, logistics firms and suppliers had all been warning that the end of lockdown, combined with the summer holidays could see a tipping point reached.   Have you noticed issues on shelves in Lidl or other supermarkets? Email sgr@worcesternews.co.uk with your pictures. ",Sam Greenway,13034-749621,Regional News,Web,,Worcester News,Worcester News,http://www.worcesternews.co.uk,2021-07-08 18:14:04,https://www.worcesternews.co.uk/news/19430375.lidl-responds-empty-shelves-spotted-supermarkets-nationally/,Europe,Western Europe,United Kingdom,,en,379347,,-53,3,Negative,1,,,,1,,,,,1.5,25,1,6.05,-6.29377787947703
0,Aldi,8991764827,social-twitter,2021-07-08,2021-07-08 18:38:47,twitter,For Aldi yeah, For Aldi yeah,O_Tunj,1413205921296273411,Twitter,Social,,,Twitter,,2021-07-08 18:38:42,https://twitter.com/O_Tunj/status/1413205921296273411,,,Other / Unknown,,en,738,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8991952492,social-twitter,2021-07-08,2021-07-08 18:57:19,twitter,RT @RayMairead: The Romanians/Bulgarians at it again. Aldi shoplifters steal middle aisle popcorn makers from Castle Brom store https://t…, RT @RayMairead: The Romanians/Bulgarians at it again. Aldi shoplifters steal middle aisle popcorn makers from Castle Brom store https://t…,SueJRogerson,1413210587048337412,Twitter,Social,,,Twitter,,2021-07-08 18:57:14,https://twitter.com/SueJRogerson/status/1413210587048337412,,,Belize,,en,881,,-74,2,Negative,1,,,,1,,,,,1,100,0.25,3.025,-18.6524893263465
0,Aldi,8992110168,social-twitter,2021-07-08,2021-07-08 19:12:19,twitter,"RT @BrexitBin: ""LIDL has said empty shelves at some of its stores nationally are down to 'disruptions to supply chain networks'. Other supe…"," ""LIDL has said empty shelves at some of its stores nationally are down to 'disruptions to supply chain networks'. Other supermarkets including Morrisons, Tesco and Aldi, are also rumoured to be having issues."" https://t.co/jPHcouGSgl",oquedizmolero,1413214360533614593,Twitter,Social,,,Twitter,,2021-07-08 19:12:14,https://twitter.com/oquedizmolero/status/1413214360533614593,,,Other / Unknown,,en,3119,,-13,5,Neutral,0,,,,1,,,,There is a issue with the supply chain,1,25,0.1,0.22,0.639973045348489
